Sale ID,Date,Customer ID,Product,Unit Price,Tax,Total,Reference,Payment Status,Shipping
SALE-04434,2024-04-09,CUST-034,"Band Saw 14""",2391.75,179.38,2571.13,REF-553886,Unpaid,24.99
SALE-04435,2025-12-22,CUST-001,Grout Sanded Gray,4821.18,361.59,5182.77,REF-235576,Shipped,0.0
SALE-04436,2025-01-20,CUST-001,"Roofing Nails 1.5""",4603.56,345.27,4948.83,REF-680996,Paid,49.99
SALE-04437,2026-02-26,CUST-017,Teflon Tape Roll,1869.65,140.22,2009.87,REF-548814,Shipped,24.99
SALE-04438,2025-06-24,CUST-040,"Stepping Stones 12""",2177.34,163.3,2340.64,REF-380128,Paid,14.99
SALE-04439,2025-11-19,CUST-021,Belt Sander 3x21,966.14,72.46,1038.6,REF-309613,Paid,24.99
SALE-04440,2024-08-21,CUST-024,Sprinkler Oscillating,7248.4,543.63,7792.03,REF-964916,Unpaid,0.0
SALE-04441,2025-10-20,CUST-050,Concrete Mix 80lb Bag,2147.25,161.04,2308.29,REF-266674,Paid,49.99
SALE-04442,2026-01-05,CUST-039,Face Shield Clear,4646.18,348.46,4994.64,REF-499609,Paid,0.0
SALE-04443,2024-10-27,CUST-011,Teflon Tape Roll,3600.1,270.01,3870.11,REF-469753,Paid,0.0
SALE-04444,2024-01-15,CUST-039,Stud Finder Digital,14775.9,1108.19,15884.09,REF-470377,Paid,49.99
SALE-04445,2024-03-22,CUST-030,Insulation R-19 Roll,247.37,18.55,265.92,REF-223181,Paid,49.99
SALE-04446,2026-03-12,CUST-014,"PVC Pipe 2"" x 10ft",1273.75,95.53,1369.28,REF-104591,Paid,0.0
SALE-04447,2024-04-03,CUST-043,Smart Lock Deadbolt,764.19,57.31,821.5,REF-894887,Partial,14.99
SALE-04448,2024-01-10,CUST-034,Hammer Drill Cordless,1403.53,105.26,1508.79,REF-694139,Paid,0.0
SALE-04449,2025-05-17,CUST-019,"Clamps Bar 24"" 4pk",834.0,62.55,896.55,REF-476350,Shipped,49.99
SALE-04450,2025-10-15,CUST-014,Dust Mask N95 20pk,5118.05,383.85,5501.9,REF-257664,Paid,49.99
SALE-04451,2026-02-21,CUST-044,Concrete Sealer 5gal,1171.1,87.83,1258.93,REF-210077,Unpaid,49.99
SALE-04452,2024-09-06,CUST-032,Caulk Silicone White,2097.51,157.31,2254.82,REF-901834,Paid,9.99
SALE-04453,2025-03-19,CUST-023,Work Gloves Heavy Duty,72.2,5.42,77.62,REF-479937,Unpaid,24.99
SALE-04454,2025-11-14,CUST-050,Doorbell Camera,442.45,33.18,475.63,REF-858977,Paid,0.0
SALE-04455,2025-10-02,CUST-016,Concrete Mix 80lb Bag,2328.56,174.64,2503.2,REF-703127,Partial,24.99
SALE-04456,2026-03-11,CUST-020,"Ceiling Fan 52""",4983.5,373.76,5357.26,REF-506512,Paid,24.99
SALE-04457,2025-01-27,CUST-046,"Miter Saw 12"" Sliding",3894.96,292.12,4187.08,REF-395409,Paid,24.99
SALE-04458,2025-12-01,CUST-033,Safety Vest Hi-Vis,762.03,57.15,819.18,REF-402101,Partial,24.99
SALE-04459,2025-01-08,CUST-022,"Copper Pipe 3/4"" x 10ft",5595.1,419.63,6014.73,REF-533033,Unpaid,0.0
SALE-04460,2025-10-23,CUST-050,Insulation R-19 Roll,234.17,17.56,251.73,REF-632994,Paid,49.99
SALE-04461,2024-09-25,CUST-046,"Wood Screws #8 x 2""",2999.66,224.97,3224.63,REF-559946,Unpaid,0.0
SALE-04462,2025-08-21,CUST-032,Gravel Pea 0.5cuft,5022.81,376.71,5399.52,REF-288659,Unpaid,0.0
SALE-04463,2026-01-05,CUST-014,Solar Path Lights 6pk,19311.1,1448.33,20759.43,REF-402470,Paid,9.99
SALE-04464,2025-08-20,CUST-003,LED Panel Light 2x4,3457.3,259.3,3716.6,REF-398868,Unpaid,0.0
SALE-04465,2025-05-18,CUST-020,Hard Hat White,4465.7,334.93,4800.63,REF-584279,Paid,24.99
SALE-04466,2024-07-14,CUST-009,Flashing Tape Roll,860.49,64.54,925.03,REF-926374,Partial,24.99
SALE-04467,2025-02-05,CUST-022,Primer Interior 1gal,260.11,19.51,279.62,REF-131323,Paid,49.99
SALE-04468,2025-07-15,CUST-017,Knee Pads Pro,635.63,47.67,683.3,REF-493849,Paid,0.0
SALE-04469,2024-03-16,CUST-010,"Bench Grinder 8""",2489.53,186.71,2676.24,REF-306930,Paid,0.0
SALE-04470,2025-02-23,CUST-041,Flashing Tape Roll,1653.1,123.98,1777.08,REF-767910,Paid,0.0
SALE-04471,2025-05-12,CUST-022,First Aid Kit 100pc,2296.47,172.24,2468.71,REF-470348,Unpaid,14.99
SALE-04472,2025-06-14,CUST-012,Hammer Drill Cordless,4064.07,304.81,4368.88,REF-795795,Paid,0.0
SALE-04473,2025-11-16,CUST-045,"Miter Saw 12"" Sliding",3942.84,295.71,4238.55,REF-156590,Unpaid,49.99
SALE-04474,2024-05-26,CUST-048,Ear Plugs 200 pair,4720.98,354.07,5075.05,REF-537649,Paid,0.0
SALE-04475,2024-02-16,CUST-006,Brush Set 3pc,3639.9,272.99,3912.89,REF-594455,Unpaid,49.99
SALE-04476,2024-02-21,CUST-046,Ear Plugs 200 pair,1633.56,122.52,1756.08,REF-333903,Partial,14.99
SALE-04477,2025-01-25,CUST-040,Air Compressor 6gal,13361.9,1002.14,14364.04,REF-171897,Partial,0.0
SALE-04478,2025-10-17,CUST-033,Smoke Detector Combo,3318.25,248.87,3567.12,REF-125631,Paid,0.0
SALE-04479,2025-06-26,CUST-049,Fire Extinguisher 5lb,516.05,38.7,554.75,REF-197344,Paid,0.0
SALE-04480,2024-03-02,CUST-011,Wheelbarrow 6 cu ft,517.14,38.79,555.93,REF-740773,Paid,24.99
SALE-04481,2026-03-08,CUST-046,Circuit Breaker 20A,516.18,38.71,554.89,REF-354797,Shipped,14.99
SALE-04482,2024-03-01,CUST-043,Router Table Combo,1723.56,129.27,1852.83,REF-687743,Shipped,14.99
SALE-04483,2024-11-03,CUST-036,Smart Lock Deadbolt,2405.52,180.41,2585.93,REF-411588,Paid,9.99
SALE-04484,2025-02-25,CUST-049,Shovel Round Point,1380.34,103.53,1483.87,REF-523814,Paid,24.99
SALE-04485,2025-03-24,CUST-001,Smoke Detector Combo,1967.16,147.54,2114.7,REF-833331,Paid,0.0
SALE-04486,2025-03-24,CUST-050,Wheelbarrow 6 cu ft,1050.12,78.76,1128.88,REF-391602,Paid,24.99
SALE-04487,2025-05-09,CUST-002,"Ball Valve 3/4""",4015.14,301.14,4316.28,REF-303554,Paid,49.99
SALE-04488,2025-10-27,CUST-028,Shovel Round Point,1963.02,147.23,2110.25,REF-923022,Unpaid,14.99
SALE-04489,2024-11-23,CUST-036,Paver Blocks 4x8,24599.1,1844.93,26444.03,REF-417039,Paid,14.99
SALE-04490,2025-03-10,CUST-025,Doorbell Camera,85.58,6.42,92.0,REF-420817,Paid,9.99
SALE-04491,2025-04-26,CUST-037,Tool Belt Leather,680.14,51.01,731.15,REF-196313,Unpaid,0.0
SALE-04492,2025-07-10,CUST-042,Caulk Silicone White,1963.16,147.24,2110.4,REF-110734,Paid,24.99
SALE-04493,2025-10-25,CUST-001,First Aid Kit 100pc,24610.5,1845.79,26456.29,REF-493248,Paid,49.99
SALE-04494,2025-07-13,CUST-027,Router Table Combo,1741.23,130.59,1871.82,REF-166979,Paid,24.99
SALE-04495,2025-03-27,CUST-009,Safety Vest Hi-Vis,813.06,60.98,874.04,REF-354796,Paid,0.0
SALE-04496,2025-09-16,CUST-009,Joint Compound 5gal,409.64,30.72,440.36,REF-590429,Paid,0.0
SALE-04497,2025-12-18,CUST-050,Light Switch Dimmer,1815.2,136.14,1951.34,REF-808302,Paid,0.0
SALE-04498,2025-07-16,CUST-020,"Clamps Bar 24"" 4pk",870.48,65.29,935.77,REF-442655,Shipped,14.99
SALE-04499,2024-01-09,CUST-022,Concrete Sealer 5gal,606.45,45.48,651.93,REF-938947,Unpaid,24.99
SALE-04500,2025-11-13,CUST-042,Router Table Combo,575.99,43.2,619.19,REF-965782,Shipped,14.99
SALE-04501,2025-09-22,CUST-001,Concrete Mix 80lb Bag,2317.36,173.8,2491.16,REF-170363,Paid,9.99
SALE-04502,2026-03-16,CUST-042,Hose Garden 100ft,1583.44,118.76,1702.2,REF-730880,Paid,0.0
SALE-04503,2025-04-06,CUST-030,Safety Goggles Anti-Fog,1818.36,136.38,1954.74,REF-367764,Partial,0.0
SALE-04504,2024-05-26,CUST-017,Drywall Sheets 4x8,815.46,61.16,876.62,REF-258256,Paid,24.99
SALE-04505,2025-07-15,CUST-017,Weed Barrier Fabric,4224.3,316.82,4541.12,REF-486566,Paid,0.0
SALE-04506,2024-06-03,CUST-041,Safety Vest Hi-Vis,2275.77,170.68,2446.45,REF-464486,Paid,49.99
SALE-04507,2025-07-12,CUST-041,Work Gloves Heavy Duty,70.26,5.27,75.53,REF-993614,Unpaid,0.0
SALE-04508,2025-02-21,CUST-017,"Roofing Nails 1.5""",24919.9,1868.99,26788.89,REF-294830,Shipped,9.99
SALE-04509,2025-12-07,CUST-012,Sand Play 50lb,7094.8,532.11,7626.91,REF-851477,Paid,49.99
SALE-04510,2025-03-07,CUST-014,Fire Extinguisher 5lb,1021.34,76.6,1097.94,REF-142527,Paid,24.99
SALE-04511,2025-01-02,CUST-024,Extension Cord 50ft,21.37,1.6,22.97,REF-654429,Paid,0.0
SALE-04512,2025-11-25,CUST-019,Ear Plugs 200 pair,3390.2,254.26,3644.46,REF-479426,Paid,0.0
SALE-04513,2024-08-01,CUST-046,Joint Compound 5gal,1163.73,87.28,1251.01,REF-550064,Paid,0.0
SALE-04514,2025-04-11,CUST-033,"Roofing Nails 1.5""",22843.3,1713.25,24556.55,REF-106542,Shipped,9.99
SALE-04515,2026-03-24,CUST-024,Hammer Drill Cordless,2653.92,199.04,2852.96,REF-180541,Paid,14.99
SALE-04516,2024-03-04,CUST-026,Fire Extinguisher 5lb,536.85,40.26,577.11,REF-455626,Paid,49.99
SALE-04517,2025-02-10,CUST-029,"Pipe Wrench 18""",2113.14,158.49,2271.63,REF-145851,Paid,0.0
SALE-04518,2024-10-05,CUST-029,Tile Adhesive Thinset,2022.44,151.68,2174.12,REF-288340,Partial,9.99
SALE-04519,2025-06-13,CUST-003,Drywall Sheets 4x8,1661.56,124.62,1786.18,REF-190647,Partial,0.0
SALE-04520,2025-09-01,CUST-027,"Miter Saw 12"" Sliding",2557.22,191.79,2749.01,REF-441692,Unpaid,0.0
SALE-04521,2024-07-15,CUST-009,Concrete Mix 80lb Bag,4540.02,340.5,4880.52,REF-759613,Shipped,24.99
SALE-04522,2024-03-15,CUST-047,Fence Posts 4x4 8ft,1694.91,127.12,1822.03,REF-473551,Partial,14.99
SALE-04523,2025-01-14,CUST-038,Industrial Drill Press,1571.78,117.88,1689.66,REF-910131,Paid,0.0
SALE-04524,2024-12-17,CUST-006,"Painters Tape 2""",4558.15,341.86,4900.01,REF-727916,Paid,49.99
SALE-04525,2024-04-12,CUST-013,Safety Vest Hi-Vis,8148.0,611.1,8759.1,REF-830083,Paid,0.0
SALE-04526,2026-02-09,CUST-034,Tile Adhesive Thinset,10615.45,796.16,11411.61,REF-435200,Paid,49.99
SALE-04527,2025-06-16,CUST-004,Mulch Hardwood 2cuft,436.35,32.73,469.08,REF-252337,Paid,24.99
SALE-04528,2025-04-02,CUST-010,Light Switch Dimmer,4596.65,344.75,4941.4,REF-377942,Partial,24.99
SALE-04529,2025-06-21,CUST-044,Rebar #4 20ft,1764.33,132.32,1896.65,REF-125742,Paid,24.99
SALE-04530,2024-05-03,CUST-050,Laser Level Cross,2336.3,175.22,2511.52,REF-844588,Paid,14.99
SALE-04531,2025-01-25,CUST-021,Work Gloves Heavy Duty,68.92,5.17,74.09,REF-299608,Paid,9.99
SALE-04532,2025-12-08,CUST-015,"Rake Leaf 24""",2272.47,170.44,2442.91,REF-106829,Unpaid,9.99
SALE-04533,2026-02-23,CUST-020,"Roofing Nails 1.5""",23850.1,1788.76,25638.86,REF-155506,Paid,14.99
SALE-04534,2025-05-04,CUST-026,"Band Saw 14""",2547.03,191.03,2738.06,REF-572737,Shipped,0.0
SALE-04535,2026-03-05,CUST-007,Lathe Wood 12x36,344.9,25.87,370.77,REF-882962,Paid,9.99
SALE-04536,2024-02-27,CUST-012,Wire Mesh 4x8 Sheet,7425.5,556.91,7982.41,REF-752632,Paid,14.99
SALE-04537,2026-01-28,CUST-014,Back Support Belt,7255.0,544.12,7799.12,REF-593565,Paid,9.99
SALE-04538,2026-03-12,CUST-025,Doorbell Camera,165.36,12.4,177.76,REF-734524,Shipped,0.0
SALE-04539,2024-06-20,CUST-007,Gravel Pea 0.5cuft,1790.84,134.31,1925.15,REF-822911,Paid,0.0
SALE-04540,2026-01-02,CUST-044,"Anchor Bolts 1/2""",2095.2,157.14,2252.34,REF-718305,Paid,49.99
SALE-04541,2025-10-25,CUST-036,"Roofing Nails 1.5""",11664.05,874.8,12538.85,REF-177213,Shipped,14.99
SALE-04542,2024-07-10,CUST-042,Gravel Pea 0.5cuft,4897.59,367.32,5264.91,REF-848041,Paid,24.99
SALE-04543,2025-01-13,CUST-023,"Clamps Bar 24"" 4pk",1427.6,107.07,1534.67,REF-410394,Unpaid,49.99
SALE-04544,2024-12-11,CUST-037,Flashing Tape Roll,881.93,66.14,948.07,REF-589773,Paid,24.99
SALE-04545,2025-07-28,CUST-024,Industrial Drill Press,3225.94,241.95,3467.89,REF-288666,Paid,9.99
SALE-04546,2025-11-11,CUST-028,Caulk Silicone White,10278.0,770.85,11048.85,REF-291142,Shipped,0.0
SALE-04547,2025-11-27,CUST-011,Shovel Round Point,639.99,48.0,687.99,REF-970522,Partial,49.99
SALE-04548,2026-01-04,CUST-036,Sprinkler Oscillating,15270.7,1145.3,16416.0,REF-120937,Paid,0.0
SALE-04549,2025-04-14,CUST-001,Dust Mask N95 20pk,3022.59,226.69,3249.28,REF-391858,Paid,49.99
SALE-04550,2025-02-21,CUST-030,Concrete Mix 80lb Bag,2130.47,159.79,2290.26,REF-242537,Shipped,24.99
SALE-04551,2025-11-06,CUST-034,"Copper Pipe 3/4"" x 10ft",5539.4,415.45,5954.85,REF-941237,Shipped,9.99
SALE-04552,2025-08-26,CUST-004,"Circular Saw Blade 10""",1617.03,121.28,1738.31,REF-586692,Paid,24.99
SALE-04553,2025-09-05,CUST-007,Tape Measure 25ft,1010.12,75.76,1085.88,REF-778931,Partial,0.0
SALE-04554,2025-01-16,CUST-029,Flashing Tape Roll,2570.82,192.81,2763.63,REF-479602,Partial,24.99
SALE-04555,2025-11-04,CUST-038,Reciprocating Saw,1685.88,126.44,1812.32,REF-955590,Paid,0.0
SALE-04556,2025-07-08,CUST-047,Hard Hat White,11433.55,857.52,12291.07,REF-581887,Paid,24.99
SALE-04557,2025-11-20,CUST-012,Spray Paint Matte Black,1119.74,83.98,1203.72,REF-474262,Paid,9.99
SALE-04558,2025-12-09,CUST-047,Doorbell Camera,170.66,12.8,183.46,REF-298324,Unpaid,14.99
SALE-04559,2024-09-05,CUST-047,"Level 48"" Aluminum",3250.36,243.78,3494.14,REF-374873,Shipped,0.0
SALE-04560,2025-08-20,CUST-016,Brush Set 3pc,2174.01,163.05,2337.06,REF-753211,Unpaid,24.99
SALE-04561,2025-05-07,CUST-035,"Pipe Wrench 18""",5979.9,448.49,6428.39,REF-706799,Shipped,49.99
SALE-04562,2024-03-12,CUST-010,"Band Saw 14""",2315.23,173.64,2488.87,REF-741344,Paid,0.0
SALE-04563,2026-02-09,CUST-028,Chalk Line Reel,666.42,49.98,716.4,REF-500056,Shipped,0.0
SALE-04564,2025-02-19,CUST-027,Ear Plugs 200 pair,1652.99,123.97,1776.96,REF-487512,Paid,24.99
SALE-04565,2024-04-21,CUST-005,Teflon Tape Roll,3748.52,281.14,4029.66,REF-683859,Paid,0.0
SALE-04566,2025-11-13,CUST-034,Sandpaper Assorted Pack,2783.2,208.74,2991.94,REF-858852,Shipped,0.0
SALE-04567,2024-04-11,CUST-022,Drywall Sheets 4x8,848.03,63.6,911.63,REF-155850,Paid,14.99
SALE-04568,2026-02-25,CUST-036,Sand Play 50lb,4081.92,306.14,4388.06,REF-229908,Paid,0.0
SALE-04569,2025-03-13,CUST-038,Router Table Combo,557.91,41.84,599.75,REF-882246,Unpaid,0.0
SALE-04570,2025-04-19,CUST-011,Sandpaper Assorted Pack,535.62,40.17,575.79,REF-186721,Shipped,24.99
SALE-04571,2025-09-14,CUST-022,Premium Wood Stain,211.11,15.83,226.94,REF-782646,Paid,24.99
SALE-04572,2026-02-12,CUST-049,Stud Finder Digital,1485.67,111.43,1597.1,REF-441475,Shipped,24.99
SALE-04573,2026-02-24,CUST-031,Drill Press Benchtop,2227.05,167.03,2394.08,REF-580960,Paid,0.0
SALE-04574,2024-03-22,CUST-020,Circuit Breaker 20A,242.3,18.17,260.47,REF-316421,Unpaid,0.0
SALE-04575,2025-12-03,CUST-005,Brad Nailer 18ga,228.77,17.16,245.93,REF-133195,Paid,9.99
SALE-04576,2024-01-20,CUST-018,Solar Path Lights 6pk,18509.9,1388.24,19898.14,REF-297232,Partial,14.99
SALE-04577,2026-02-15,CUST-042,Spray Paint Matte Black,615.42,46.16,661.58,REF-741530,Paid,0.0
SALE-04578,2024-10-04,CUST-027,Smart Lock Deadbolt,7830.2,587.26,8417.46,REF-929414,Shipped,0.0
SALE-04579,2025-09-11,CUST-021,LED Panel Light 2x4,6849.7,513.73,7363.43,REF-385502,Paid,49.99
SALE-04580,2025-11-09,CUST-018,Tape Measure 25ft,2399.15,179.94,2579.09,REF-170735,Paid,0.0
SALE-04581,2024-08-25,CUST-048,Dust Mask N95 20pk,2970.33,222.77,3193.1,REF-302324,Unpaid,0.0
SALE-04582,2025-03-04,CUST-001,Tape Measure 25ft,5195.0,389.62,5584.62,REF-174452,Partial,14.99
SALE-04583,2025-11-04,CUST-014,Extension Cord 50ft,227.8,17.09,244.89,REF-758145,Paid,0.0
SALE-04584,2025-06-07,CUST-034,Deck Boards Composite,7443.95,558.3,8002.25,REF-181331,Paid,0.0
SALE-04585,2025-12-16,CUST-003,"Roofing Nails 1.5""",2345.31,175.9,2521.21,REF-514839,Paid,24.99
SALE-04586,2024-07-10,CUST-044,Socket Set 40pc,1992.39,149.43,2141.82,REF-972593,Unpaid,0.0
SALE-04587,2025-07-06,CUST-001,Drywall Sheets 4x8,8940.1,670.51,9610.61,REF-341712,Unpaid,24.99
SALE-04588,2025-07-20,CUST-046,Staple Gun Electric,597.1,44.78,641.88,REF-362100,Paid,0.0
SALE-04589,2025-02-25,CUST-029,Teflon Tape Roll,1856.33,139.22,1995.55,REF-389611,Partial,9.99
SALE-04590,2024-10-11,CUST-017,Paver Blocks 4x8,12598.35,944.88,13543.23,REF-794148,Paid,9.99
SALE-04591,2024-04-19,CUST-034,Paint Roller Set Pro,230.1,17.26,247.36,REF-911378,Unpaid,0.0
SALE-04592,2025-04-11,CUST-009,Paint Roller Set Pro,783.7,58.78,842.48,REF-873995,Paid,24.99
SALE-04593,2024-01-06,CUST-011,Grout Sanded Gray,3138.38,235.38,3373.76,REF-454370,Partial,0.0
SALE-04594,2025-09-02,CUST-039,Wire Mesh 4x8 Sheet,3615.35,271.15,3886.5,REF-970319,Paid,14.99
SALE-04595,2026-02-09,CUST-008,"Roofing Nails 1.5""",2325.87,174.44,2500.31,REF-555868,Partial,0.0
SALE-04596,2026-01-05,CUST-034,Wire Mesh 4x8 Sheet,2288.07,171.61,2459.68,REF-938991,Paid,0.0
SALE-04597,2025-12-25,CUST-021,Fire Extinguisher 5lb,2558.85,191.91,2750.76,REF-742383,Paid,24.99
SALE-04598,2025-12-16,CUST-036,Reciprocating Saw,8793.25,659.49,9452.74,REF-445184,Paid,24.99
SALE-04599,2025-10-06,CUST-011,"Circular Saw Blade 10""",5686.0,426.45,6112.45,REF-221784,Paid,24.99
SALE-04600,2025-03-19,CUST-038,Steel Toe Boots,1123.95,84.3,1208.25,REF-404289,Paid,0.0
SALE-04601,2024-02-07,CUST-033,Primer Interior 1gal,525.76,39.43,565.19,REF-705286,Paid,14.99
SALE-04602,2024-05-28,CUST-011,Shovel Round Point,659.83,49.49,709.32,REF-226569,Paid,49.99
SALE-04603,2026-01-04,CUST-029,Tile Cutter Manual,2239.14,167.94,2407.08,REF-154149,Paid,24.99
SALE-04604,2025-07-20,CUST-033,Solar Path Lights 6pk,4061.4,304.61,4366.01,REF-522833,Unpaid,14.99
SALE-04605,2025-09-03,CUST-045,Smoke Detector Combo,649.95,48.75,698.7,REF-938116,Paid,0.0
SALE-04606,2026-02-15,CUST-043,Concrete Sealer 5gal,125.69,9.43,135.12,REF-536566,Paid,0.0
SALE-04607,2026-03-19,CUST-008,Fence Posts 4x4 8ft,1708.78,128.16,1836.94,REF-854264,Paid,14.99
SALE-04608,2026-01-04,CUST-007,"Roofing Nails 1.5""",2288.37,171.63,2460.0,REF-244068,Paid,0.0
SALE-04609,2025-07-27,CUST-035,"Band Saw 14""",2347.94,176.1,2524.04,REF-403898,Paid,14.99
SALE-04610,2025-12-01,CUST-047,Sandpaper Assorted Pack,2680.9,201.07,2881.97,REF-870468,Paid,9.99
SALE-04611,2024-07-16,CUST-006,Back Support Belt,13698.6,1027.39,14725.99,REF-265778,Paid,0.0
SALE-04612,2025-04-27,CUST-049,"Ball Valve 3/4""",3892.56,291.94,4184.5,REF-544503,Shipped,49.99
SALE-04613,2024-08-16,CUST-025,"Copper Pipe 3/4"" x 10ft",552.04,41.4,593.44,REF-749151,Paid,24.99
SALE-04614,2026-03-22,CUST-038,Table Saw Portable,12495.5,937.16,13432.66,REF-840377,Partial,24.99
SALE-04615,2025-08-10,CUST-004,Smoke Detector Combo,6872.7,515.45,7388.15,REF-623456,Shipped,49.99
SALE-04616,2024-02-02,CUST-029,Laser Level Cross,22088.0,1656.6,23744.6,REF-406302,Paid,0.0
SALE-04617,2024-04-23,CUST-003,"Planer Thickness 13""",1780.09,133.51,1913.6,REF-119576,Shipped,0.0
SALE-04618,2025-08-26,CUST-009,"Anchor Bolts 1/2""",400.82,30.06,430.88,REF-463179,Paid,0.0
SALE-04619,2025-12-26,CUST-043,Smart Lock Deadbolt,800.07,60.01,860.08,REF-722359,Paid,9.99
SALE-04620,2025-12-25,CUST-046,Chisel Set Wood 6pc,4587.15,344.04,4931.19,REF-434561,Paid,0.0
SALE-04621,2025-11-04,CUST-036,Reciprocating Saw,5396.1,404.71,5800.81,REF-704565,Paid,9.99
SALE-04622,2026-01-22,CUST-041,Reciprocating Saw,3591.12,269.33,3860.45,REF-675962,Partial,14.99
SALE-04623,2024-08-24,CUST-003,Electrical Panel 200A,1338.62,100.4,1439.02,REF-469394,Shipped,49.99
SALE-04624,2026-01-03,CUST-034,Tool Belt Leather,2020.2,151.51,2171.71,REF-346692,Paid,49.99
SALE-04625,2024-12-14,CUST-044,Ear Plugs 200 pair,8279.7,620.98,8900.68,REF-184803,Paid,0.0
SALE-04626,2024-05-23,CUST-030,Hand Plane Block,1893.67,142.03,2035.7,REF-954689,Shipped,49.99
SALE-04627,2026-01-16,CUST-031,Brush Set 3pc,1994.19,149.56,2143.75,REF-678372,Paid,14.99
SALE-04628,2025-11-19,CUST-040,Tool Belt Leather,1372.18,102.91,1475.09,REF-307429,Unpaid,9.99
SALE-04629,2025-09-14,CUST-046,"Rake Leaf 24""",2254.24,169.07,2423.31,REF-349225,Paid,49.99
SALE-04630,2025-10-12,CUST-005,Tool Belt Leather,685.34,51.4,736.74,REF-679280,Paid,24.99
SALE-04631,2025-05-24,CUST-011,Socket Set 40pc,6289.11,471.68,6760.79,REF-448977,Unpaid,0.0
SALE-04632,2024-04-23,CUST-003,Belt Sander 3x21,941.22,70.59,1011.81,REF-468069,Paid,0.0
SALE-04633,2025-07-07,CUST-043,Brad Nailer 18ga,1146.65,86.0,1232.65,REF-838196,Paid,0.0
SALE-04634,2025-07-16,CUST-020,Wire Mesh 4x8 Sheet,699.14,52.44,751.58,REF-945872,Partial,0.0
SALE-04635,2025-06-24,CUST-039,Premium Wood Stain,71.4,5.36,76.76,REF-869628,Paid,0.0
SALE-04636,2024-08-08,CUST-032,Caulk Silicone White,1951.96,146.4,2098.36,REF-240832,Partial,49.99
SALE-04637,2026-02-27,CUST-033,Lathe Wood 12x36,356.9,26.77,383.67,REF-141458,Paid,49.99
SALE-04638,2026-01-07,CUST-041,Smoke Detector Combo,1942.8,145.71,2088.51,REF-184073,Shipped,0.0
SALE-04639,2025-10-21,CUST-047,Hard Hat White,2246.47,168.49,2414.96,REF-422130,Shipped,24.99
SALE-04640,2026-03-11,CUST-009,Hammer Drill Cordless,1306.45,97.98,1404.43,REF-562669,Unpaid,14.99
SALE-04641,2025-04-25,CUST-032,Circuit Breaker 20A,236.58,17.74,254.32,REF-735778,Paid,0.0
SALE-04642,2024-01-18,CUST-033,Wheelbarrow 6 cu ft,510.64,38.3,548.94,REF-156453,Partial,24.99
SALE-04643,2025-10-09,CUST-044,"Copper Pipe 3/4"" x 10ft",5360.5,402.04,5762.54,REF-658416,Paid,14.99
SALE-04644,2024-04-23,CUST-027,Tile Cutter Manual,2165.25,162.39,2327.64,REF-850007,Paid,24.99
SALE-04645,2024-01-05,CUST-005,"Stepping Stones 12""",2034.92,152.62,2187.54,REF-840737,Paid,0.0
SALE-04646,2025-02-15,CUST-003,"Wood Screws #8 x 2""",2956.5,221.74,3178.24,REF-165725,Partial,24.99
SALE-04647,2025-08-18,CUST-029,Stud Finder Digital,1506.78,113.01,1619.79,REF-292640,Paid,0.0
SALE-04648,2025-10-19,CUST-031,Premium Wood Stain,66.38,4.98,71.36,REF-121600,Paid,0.0
SALE-04649,2026-02-22,CUST-032,"Ball Valve 3/4""",1304.79,97.86,1402.65,REF-421689,Paid,0.0
SALE-04650,2024-01-14,CUST-024,Electrical Wire 12AWG 250ft,10975.0,823.12,11798.12,REF-121821,Paid,49.99
SALE-04651,2025-01-03,CUST-001,Back Support Belt,1376.84,103.26,1480.1,REF-227882,Paid,0.0
SALE-04652,2025-06-24,CUST-030,Safety Vest Hi-Vis,775.26,58.14,833.4,REF-855762,Shipped,49.99
SALE-04653,2024-11-22,CUST-009,"Bench Grinder 8""",2427.02,182.03,2609.05,REF-543823,Shipped,0.0
SALE-04654,2026-01-16,CUST-025,"Planer Thickness 13""",9270.85,695.31,9966.16,REF-648126,Shipped,24.99
SALE-04655,2025-08-16,CUST-028,Paver Blocks 4x8,2532.13,189.91,2722.04,REF-166655,Paid,14.99
SALE-04656,2025-08-22,CUST-005,Sandpaper Assorted Pack,1715.64,128.67,1844.31,REF-663132,Paid,14.99
SALE-04657,2025-04-20,CUST-030,Stud Finder Digital,1483.84,111.29,1595.13,REF-143746,Paid,14.99
SALE-04658,2025-04-02,CUST-018,Primer Interior 1gal,248.01,18.6,266.61,REF-434585,Unpaid,24.99
SALE-04659,2025-07-17,CUST-006,Stud Finder Digital,2997.16,224.79,3221.95,REF-968534,Paid,0.0
SALE-04660,2024-09-18,CUST-044,"Copper Pipe 3/4"" x 10ft",1687.8,126.58,1814.38,REF-789250,Partial,49.99
SALE-04661,2025-12-22,CUST-003,Teflon Tape Roll,18490.2,1386.77,19876.97,REF-212138,Unpaid,9.99
SALE-04662,2025-09-11,CUST-040,"Roofing Nails 1.5""",2490.73,186.8,2677.53,REF-904500,Unpaid,0.0
SALE-04663,2026-02-24,CUST-009,Safety Goggles Anti-Fog,1817.26,136.29,1953.55,REF-967422,Paid,14.99
SALE-04664,2024-04-19,CUST-012,Fertilizer 10-10-10,5244.03,393.3,5637.33,REF-431559,Paid,0.0
